id,status,duration,start_date,start_station,end_date,end_station,bike_nr,subscription_type,zip_code,birth_date,gender
327259,Closed,146,2012-06-19 17:18:00,59,2012-06-19 17:20:00,35,B00270,Registered,2139,1977,Male
327260,Closed,410,2012-06-19 17:18:00,54,2012-06-19 17:25:00,6,B00096,Registered,2114,1965,Male
327261,Closed,536,2012-06-19 17:18:00,31,2012-06-19 17:27:00,20,B00158,Registered,2109,1983,Male
327263,Closed,11,2012-06-19 17:18:00,6,2012-06-19 17:18:00,6,B00150,Registered,2446,1987,Female
327264,Closed,563,2012-06-19 17:18:00,64,2012-06-19 17:27:00,38,B00551,Registered,2451,1984,Male
327265,Closed,314,2012-06-19 17:18:00,22,2012-06-19 17:23:00,20,B00297,Registered,2152,1979,Male
327266,Closed,1187,2012-06-19 17:18:00,36,2012-06-19 17:38:00,38,B00339,Registered,1940,1975,Male
327268,Closed,556,2012-06-19 17:18:00,38,2012-06-19 17:27:00,22,B00052,Registered,2021,1971,Male
327269,Closed,1106,2012-06-19 17:18:00,18,2012-06-19 17:37:00,34,B00120,Registered,2472,1977,Male
327270,Closed,579,2012-06-19 17:18:00,61,2012-06-19 17:28:00,10,B00498,Registered,2139,1974,Male
327271,Closed,2682,2012-06-19 17:18:00,13,2012-06-19 18:03:00,20,B00431,Registered,2205,1976,Female
327272,Closed,194,2012-06-19 17:19:00,47,2012-06-19 17:22:00,38,B00383,Registered,1982,1961,Male
327273,Closed,459,2012-06-19 17:20:00,60,2012-06-19 17:27:00,47,B00104,Casual,,,
327274,Closed,741,2012-06-19 17:19:00,33,2012-06-19 17:31:00,42,B00596,Registered,2111,1987,Female
327275,Closed,475,2012-06-19 17:19:00,6,2012-06-19 17:27:00,38,B00150,Registered,2446,1987,Female
327276,Closed,534,2012-06-19 17:19:00,22,2012-06-19 17:28:00,38,B00509,Registered,1742,1964,Male
327277,Closed,774,2012-06-19 17:19:00,30,2012-06-19 17:32:00,13,B00450,Registered,2351,1957,Male
327278,Closed,293,2012-06-19 17:19:00,25,2012-06-19 17:24:00,46,B00340,Registered,2118,1968,Male
327279,Closed,431,2012-06-19 17:19:00,40,2012-06-19 17:27:00,22,B00176,Registered,2127,1975,Male
327280,Closed,374,2012-06-19 17:20:00,33,2012-06-19 17:26:00,11,B00147,Registered,2445,1977,Male
327281,Closed,499,2012-06-19 17:20:00,16,2012-06-19 17:28:00,49,B00041,Registered,2171,1960,Male
327282,Closed,1211,2012-06-19 17:20:00,59,2012-06-19 17:40:00,6,B00495,Registered,1867,1981,Male
327283,Closed,608,2012-06-19 17:20:00,40,2012-06-19 17:30:00,22,B00199,Registered,2110,1982,Male
327284,Closed,425,2012-06-19 17:20:00,63,2012-06-19 17:27:00,35,B00241,Registered,2110,1977,Male
327285,Closed,519,2012-06-19 17:20:00,39,2012-06-19 17:29:00,63,B00353,Registered,2186,1961,Male
327286,Closed,679,2012-06-19 17:20:00,3,2012-06-19 17:31:00,12,B00057,Registered,2370,1962,Female
327287,Closed,930,2012-06-19 17:20:00,56,2012-06-19 17:36:00,49,B00621,Registered,2114,1983,Female
327288,Closed,502,2012-06-19 17:21:00,36,2012-06-19 17:29:00,6,B00349,Registered,2176,1976,Male
327289,Closed,256,2012-06-19 17:21:00,4,2012-06-19 17:25:00,39,B00446,Registered,2116,1985,Male
327290,Closed,540,2012-06-19 17:21:00,37,2012-06-19 17:30:00,18,B00603,Casual,,,
327291,Closed,1069,2012-06-19 17:21:00,39,2012-06-19 17:39:00,46,B00535,Registered,2118,1988,Female
327292,Closed,480,2012-06-19 17:21:00,46,2012-06-19 17:29:00,50,B00404,Registered,1970,1979,Female
327293,Closed,687,2012-06-19 17:21:00,61,2012-06-19 17:33:00,9,B00091,Registered,2131,1953,Male
327294,Closed,431,2012-06-19 17:21:00,36,2012-06-19 17:28:00,52,B00233,Registered,2116,1980,Male
327295,Closed,615,2012-06-19 17:21:00,16,2012-06-19 17:31:00,57,B00466,Registered,2120,1990,Male
327296,Closed,449,2012-06-19 17:21:00,54,2012-06-19 17:29:00,47,B00032,Registered,2113,1971,Male
327297,Closed,1040,2012-06-19 17:21:00,64,2012-06-19 17:39:00,38,B00012,Registered,1890,1970,Male
327298,Closed,148,2012-06-19 17:22:00,13,2012-06-19 17:24:00,51,B00205,Registered,1773,1947,Male
327299,Closed,541,2012-06-19 17:22:00,30,2012-06-19 17:31:00,56,B00019,Registered,2119,1980,Female
327301,Closed,1686,2012-06-19 17:23:00,35,2012-06-19 17:51:00,8,B00270,Casual,,,
327302,Closed,414,2012-06-19 17:22:00,54,2012-06-19 17:29:00,4,B00280,Registered,2118,1969,Male
327303,Closed,1232,2012-06-19 17:23:00,30,2012-06-19 17:43:00,38,B00165,Registered,2176,1986,Male
327304,Closed,463,2012-06-19 17:23:00,42,2012-06-19 17:31:00,43,B00061,Registered,2043,1974,Male
327305,Closed,1416,2012-06-19 17:23:00,6,2012-06-19 17:47:00,30,B00309,Registered,2114,1983,Male
327306,Closed,352,2012-06-19 17:23:00,57,2012-06-19 17:29:00,4,B00021,Registered,2118,1979,Female
327307,Closed,644,2012-06-19 17:23:00,36,2012-06-19 17:34:00,32,B00326,Registered,2215,1967,Male
327308,Closed,230,2012-06-19 17:24:00,43,2012-06-19 17:27:00,22,B00277,Registered,2110,1961,Male
327309,Closed,273,2012-06-19 17:24:00,22,2012-06-19 17:28:00,24,B00042,Registered,2482,1969,Male
327310,Closed,826,2012-06-19 17:24:00,49,2012-06-19 17:37:00,52,B00604,Registered,2420,1969,Male
327311,Closed,419,2012-06-19 17:25:00,50,2012-06-19 17:32:00,61,B00482,Casual,,,
327312,Closed,694,2012-06-19 17:24:00,7,2012-06-19 17:36:00,47,B00106,Registered,2130,1971,Male
327313,Closed,788,2012-06-19 17:24:00,3,2012-06-19 17:38:00,27,B00490,Casual,,,
327314,Closed,477,2012-06-19 17:25:00,50,2012-06-19 17:33:00,61,B00572,Casual,,,
327315,Closed,1710,2012-06-19 17:24:00,64,2012-06-19 17:53:00,8,B00337,Registered,2135,1978,Male
327316,Closed,565,2012-06-19 17:24:00,16,2012-06-19 17:34:00,51,B00468,Registered,2119,1978,Female
327317,Closed,195,2012-06-19 17:25:00,48,2012-06-19 17:28:00,22,B00361,Registered,2067,1975,Male
327318,Closed,241,2012-06-19 17:25:00,10,2012-06-19 17:29:00,9,B00544,Registered,2215,1989,Female
327319,Closed,332,2012-06-19 17:25:00,4,2012-06-19 17:30:00,42,B00145,Registered,2108,1983,Male
327320,Closed,803,2012-06-19 17:25:00,43,2012-06-19 17:38:00,38,B00098,Registered,1463,1963,Male
327321,Closed,871,2012-06-19 17:27:00,61,2012-06-19 17:41:00,22,B00464,Casual,,,
327322,Closed,564,2012-06-19 17:26:00,65,2012-06-19 17:35:00,43,B00299,Casual,,,
327323,Closed,814,2012-06-19 17:25:00,61,2012-06-19 17:39:00,38,B00272,Registered,1930,1971,Male
327324,Closed,323,2012-06-19 17:25:00,30,2012-06-19 17:31:00,14,B00322,Registered,2461,1961,Male
327325,Closed,346,2012-06-19 17:25:00,16,2012-06-19 17:31:00,39,B00360,Registered,2118,1976,Male
327326,Closed,1173,2012-06-19 17:26:00,37,2012-06-19 17:45:00,30,B00344,Registered,2115,1989,Female
327328,Closed,589,2012-06-19 17:26:00,43,2012-06-19 17:36:00,6,B00271,Registered,1984,1968,Male
327329,Closed,1031,2012-06-19 17:26:00,30,2012-06-19 17:43:00,26,B00050,Registered,2128,1979,Male
327330,Closed,988,2012-06-19 17:26:00,15,2012-06-19 17:42:00,41,B00428,Registered,2134,1988,Female
327331,Closed,661,2012-06-19 17:26:00,50,2012-06-19 17:37:00,47,B00437,Registered,2113,1985,Male
327332,Closed,843,2012-06-19 17:26:00,31,2012-06-19 17:40:00,26,B00471,Registered,2118,1973,Male
327333,Closed,548,2012-06-19 17:26:00,50,2012-06-19 17:36:00,57,B00092,Registered,2115,1989,Male
327334,Closed,1090,2012-06-19 17:26:00,48,2012-06-19 17:44:00,16,B00350,Registered,2116,1950,Male
327335,Closed,553,2012-06-19 17:26:00,48,2012-06-19 17:36:00,38,B00374,Registered,2110,1982,Male
327336,Closed,753,2012-06-19 17:26:00,36,2012-06-19 17:39:00,30,B00140,Registered,2120,1989,Male
327337,Closed,687,2012-06-19 17:26:00,64,2012-06-19 17:38:00,47,B00414,Registered,1852,1986,Male
327338,Closed,1428,2012-06-19 17:27:00,65,2012-06-19 17:50:00,22,B00396,Registered,2111,1970,Female
327339,Closed,1423,2012-06-19 17:27:00,65,2012-06-19 17:50:00,22,B00239,Registered,2111,1969,Male
327340,Closed,815,2012-06-19 17:27:00,16,2012-06-19 17:41:00,27,B00411,Registered,2120,1988,Female
327341,Closed,541,2012-06-19 17:28:00,36,2012-06-19 17:37:00,26,B00166,Casual,,,
327342,Closed,791,2012-06-19 17:27:00,40,2012-06-19 17:41:00,16,B00601,Registered,2113,1973,Male
327343,Closed,1620,2012-06-19 17:27:00,35,2012-06-19 17:54:00,15,B00241,Registered,2474,1947,Male
327344,Closed,1196,2012-06-19 17:27:00,40,2012-06-19 17:47:00,33,B00190,Registered,2110,1989,Female
327345,Closed,1253,2012-06-19 17:27:00,32,2012-06-19 17:48:00,38,B00386,Registered,2148,1967,Male
327346,Closed,765,2012-06-19 17:28:00,21,2012-06-19 17:41:00,60,B00356,Registered,2114,1984,Male
327347,Closed,1501,2012-06-19 17:28:00,3,2012-06-19 17:53:00,38,B00316,Registered,1867,1987,Male
327348,Closed,838,2012-06-19 17:28:00,15,2012-06-19 17:42:00,41,B00479,Registered,2134,1987,Male
327349,Closed,1022,2012-06-19 17:28:00,11,2012-06-19 17:45:00,61,B00147,Registered,2118,1959,Female
327350,Closed,599,2012-06-19 17:28:00,35,2012-06-19 17:38:00,26,B00505,Registered,2118,1955,Male
327351,Closed,7,2012-06-19 17:28:00,62,2012-06-19 17:28:00,62,B00143,Registered,2119,1966,Female
327352,Closed,565,2012-06-19 17:29:00,22,2012-06-19 17:38:00,26,B00176,Registered,2114,1986,Male
327355,Closed,201,2012-06-19 17:29:00,49,2012-06-19 17:32:00,36,B00397,Registered,2139,1984,Male
327356,Closed,447,2012-06-19 17:29:00,36,2012-06-19 17:37:00,26,B00581,Registered,2215,1986,Male
327357,Closed,540,2012-06-19 17:29:00,42,2012-06-19 17:38:00,22,B00258,Registered,2025,1962,Male
327358,Closed,1193,2012-06-19 17:30:00,17,2012-06-19 17:50:00,55,B00051,Casual,,,
327359,Closed,1288,2012-06-19 17:30:00,3,2012-06-19 17:51:00,38,B00494,Casual,,,
327360,Closed,2535,2012-06-19 17:30:00,65,2012-06-19 18:12:00,63,B00423,Registered,2144,1986,Male
327361,Closed,480,2012-06-19 17:30:00,39,2012-06-19 17:38:00,52,B00284,Registered,2115,1982,Male
327362,Closed,784,2012-06-19 17:31:00,33,2012-06-19 17:44:00,17,B00235,Casual,,,
327363,Closed,304,2012-06-19 17:30:00,22,2012-06-19 17:35:00,20,B00573,Registered,2113,1982,Female
327364,Closed,1957,2012-06-19 17:31:00,64,2012-06-19 18:03:00,52,B00522,Casual,,,
327365,Closed,816,2012-06-19 17:30:00,48,2012-06-19 17:44:00,53,B00577,Registered,2115,1980,Female
327366,Closed,531,2012-06-19 17:30:00,20,2012-06-19 17:39:00,38,B00158,Registered,1890,1969,Male
327367,Closed,502,2012-06-19 17:31:00,22,2012-06-19 17:39:00,38,B00212,Registered,1915,1985,Male
327368,Closed,493,2012-06-19 17:31:00,6,2012-06-19 17:39:00,22,B00096,Registered,2066,1970,Male
327369,Closed,392,2012-06-19 17:31:00,50,2012-06-19 17:37:00,22,B00480,Registered,2382,1961,Male
327370,Closed,1783,2012-06-19 17:31:00,39,2012-06-19 18:01:00,8,B00446,Registered,2134,1985,Male
327371,Closed,240,2012-06-19 17:31:00,12,2012-06-19 17:35:00,27,B00323,Registered,2134,1986,Male
327372,Closed,636,2012-06-19 17:32:00,36,2012-06-19 17:42:00,39,B00151,Registered,2118,1981,Female
327373,Closed,1255,2012-06-19 17:32:00,31,2012-06-19 17:53:00,46,B00618,Registered,2458,1961,Male
327374,Closed,294,2012-06-19 17:33:00,48,2012-06-19 17:38:00,22,B00111,Registered,2118,1978,Male
327375,Closed,1172,2012-06-19 17:33:00,63,2012-06-19 17:53:00,6,B00353,Registered,2114,1985,Male
327376,Closed,741,2012-06-19 17:33:00,22,2012-06-19 17:46:00,25,B00510,Registered,2118,1979,Male
327377,Closed,900,2012-06-19 17:33:00,46,2012-06-19 17:48:00,22,B00305,Registered,2116,1960,Female
327378,Closed,161,2012-06-19 17:33:00,48,2012-06-19 17:36:00,20,B00570,Registered,2127,1978,Male
327379,Closed,466,2012-06-19 17:34:00,47,2012-06-19 17:41:00,22,B00032,Registered,2043,1968,Male
327380,Closed,1004,2012-06-19 17:34:00,14,2012-06-19 17:51:00,58,B00322,Registered,2108,1979,Female
327381,Closed,1220,2012-06-19 17:34:00,17,2012-06-19 17:54:00,41,B00422,Registered,2135,1976,Female
327382,Closed,354,2012-06-19 17:35:00,42,2012-06-19 17:41:00,16,B00634,Registered,2116,1983,Male
327383,Closed,1104,2012-06-19 17:35:00,38,2012-06-19 17:54:00,53,B00379,Registered,2115,1982,Male
327384,Closed,346,2012-06-19 17:36:00,42,2012-06-19 17:41:00,22,B00094,Registered,2025,1966,Male
327385,Closed,81,2012-06-19 17:36:00,43,2012-06-19 17:37:00,20,B00061,Registered,2152,1976,Female
327386,Closed,1194,2012-06-19 17:36:00,10,2012-06-19 17:56:00,20,B00498,Registered,2046,1980,Male
327387,Closed,4949,2012-06-19 17:37:00,36,2012-06-19 19:00:00,32,B00320,Casual,,,
327388,Closed,5043,2012-06-19 17:38:00,36,2012-06-19 19:02:00,34,B00395,Casual,,,
327389,Closed,465,2012-06-19 17:37:00,61,2012-06-19 17:45:00,22,B00132,Registered,3861,1968,Male
327390,Closed,584,2012-06-19 17:37:00,26,2012-06-19 17:47:00,12,B00410,Registered,2135,1985,Female
327391,Closed,442,2012-06-19 17:37:00,22,2012-06-19 17:45:00,40,B00546,Registered,2111,1987,Female
327392,Closed,726,2012-06-19 17:38:00,22,2012-06-19 17:50:00,61,B00390,Registered,2115,1987,Male
327393,Closed,778,2012-06-19 17:39:00,60,2012-06-19 17:52:00,26,B00281,Registered,2118,1971,Male
327394,Closed,488,2012-06-19 17:39:00,22,2012-06-19 17:47:00,60,B00352,Registered,2118,1982,Male
327395,Closed,944,2012-06-19 17:39:00,53,2012-06-19 17:54:00,48,B00385,Registered,2115,1980,Female
327396,Closed,419,2012-06-19 17:39:00,60,2012-06-19 17:46:00,4,B00591,Registered,2118,1987,Male
327397,Closed,730,2012-06-19 17:39:00,35,2012-06-19 17:51:00,26,B00237,Registered,2118,1962,Male
327398,Closed,436,2012-06-19 17:39:00,49,2012-06-19 17:46:00,26,B00621,Registered,2118,1959,Male
327399,Closed,450,2012-06-19 17:39:00,12,2012-06-19 17:47:00,13,B00078,Registered,2152,1979,Male
327400,Closed,909,2012-06-19 17:39:00,60,2012-06-19 17:55:00,57,B00489,Registered,2144,1973,Female
327401,Closed,1174,2012-06-19 17:41:00,65,2012-06-19 18:01:00,53,B00560,Casual,,,
327402,Closed,602,2012-06-19 17:41:00,32,2012-06-19 17:51:00,9,B00156,Registered,2215,1991,Female
327403,Closed,617,2012-06-19 17:42:00,20,2012-06-19 17:52:00,65,B00297,Casual,,,
327404,Closed,1352,2012-06-19 17:41:00,31,2012-06-19 18:04:00,16,B00455,Registered,2118,1962,Female
327405,Closed,313,2012-06-19 17:42:00,39,2012-06-19 17:47:00,4,B00308,Registered,2116,1985,Male
327406,Closed,281,2012-06-19 17:42:00,22,2012-06-19 17:46:00,65,B00032,Registered,2118,1989,Male
327407,Closed,2691,2012-06-19 17:42:00,39,2012-06-19 18:27:00,17,B00360,Registered,2118,1976,Female
327408,Closed,117,2012-06-19 17:42:00,46,2012-06-19 17:44:00,21,B00340,Registered,2118,1968,Male
327409,Closed,3510,2012-06-19 17:42:00,61,2012-06-19 18:41:00,60,B00616,Registered,2109,1970,Male
327410,Closed,879,2012-06-19 17:43:00,62,2012-06-19 17:57:00,55,B00090,Registered,2115,1966,Female
327411,Closed,953,2012-06-19 17:44:00,65,2012-06-19 18:00:00,48,B00313,Casual,,,
327412,Closed,350,2012-06-19 17:43:00,49,2012-06-19 17:49:00,60,B00484,Registered,2116,1954,Male
327413,Closed,939,2012-06-19 17:43:00,42,2012-06-19 17:59:00,41,B00145,Registered,2134,1984,Female
327414,Closed,950,2012-06-19 17:44:00,52,2012-06-19 17:59:00,6,B00604,Registered,1930,1976,Female
327415,Closed,1472,2012-06-19 17:44:00,9,2012-06-19 18:09:00,60,B00330,Registered,2114,1979,Female
327416,Closed,531,2012-06-19 17:44:00,7,2012-06-19 17:53:00,22,B00499,Registered,2170,1964,Female
327417,Closed,527,2012-06-19 17:45:00,44,2012-06-19 17:53:00,22,B00583,Registered,3301,1974,Male
327418,Closed,185,2012-06-19 17:45:00,48,2012-06-19 17:48:00,35,B00515,Registered,2474,1978,Male
327419,Closed,252,2012-06-19 17:45:00,42,2012-06-19 17:49:00,36,B00589,Registered,2445,1988,Female
327420,Closed,847,2012-06-19 17:46:00,65,2012-06-19 18:00:00,48,B00229,Casual,,,
327421,Closed,606,2012-06-19 17:45:00,22,2012-06-19 17:55:00,38,B00556,Registered,1930,1981,Male
327423,Closed,228,2012-06-19 17:46:00,4,2012-06-19 17:49:00,25,B00440,Registered,2118,1969,Male
327424,Closed,989,2012-06-19 17:46:00,58,2012-06-19 18:03:00,32,B00354,Registered,2215,1979,Male
327425,Closed,626,2012-06-19 17:46:00,22,2012-06-19 17:57:00,4,B00094,Registered,2118,1970,Male
327426,Closed,349,2012-06-19 17:46:00,65,2012-06-19 17:52:00,22,B00118,Registered,2482,1970,Male
327427,Closed,684,2012-06-19 17:47:00,24,2012-06-19 17:58:00,38,B00042,Registered,2493,1961,Male
327428,Closed,779,2012-06-19 17:47:00,38,2012-06-19 18:00:00,53,B00306,Registered,2215,1988,Male
327429,Closed,1120,2012-06-19 17:47:00,25,2012-06-19 18:06:00,16,B00487,Registered,2135,1982,Female
327430,Closed,702,2012-06-19 17:48:00,6,2012-06-19 18:00:00,52,B00271,Casual,,,
327431,Closed,758,2012-06-19 17:48:00,22,2012-06-19 18:00:00,57,B00464,Registered,2118,1977,Male
327433,Closed,697,2012-06-19 17:48:00,61,2012-06-19 18:00:00,38,B00506,Registered,1944,1961,Male
327436,Closed,234,2012-06-19 17:48:00,25,2012-06-19 17:52:00,16,B00192,Registered,2118,1968,Male
327438,Closed,881,2012-06-19 17:48:00,22,2012-06-19 18:03:00,57,B00052,Registered,2118,1987,Male
327439,Closed,2294,2012-06-19 17:50:00,36,2012-06-19 18:28:00,54,B00501,Casual,,,
327440,Closed,323,2012-06-19 17:49:00,48,2012-06-19 17:55:00,54,B00076,Registered,2111,1967,Male
327441,Closed,355,2012-06-19 17:50:00,21,2012-06-19 17:55:00,39,B00632,Registered,2118,1982,Female
327442,Closed,599,2012-06-19 17:50:00,42,2012-06-19 18:00:00,22,B00296,Registered,2169,1980,Male
327443,Closed,96,2012-06-19 17:50:00,61,2012-06-19 17:51:00,36,B00508,Registered,1730,1989,Male
327444,Closed,598,2012-06-19 17:50:00,60,2012-06-19 18:00:00,25,B00356,Registered,2118,1973,Male
327445,Closed,378,2012-06-19 17:50:00,60,2012-06-19 17:57:00,47,B00283,Casual,,,
327446,Closed,494,2012-06-19 17:51:00,59,2012-06-19 17:59:00,26,B00521,Registered,2118,1976,Male
327447,Closed,359,2012-06-19 17:51:00,38,2012-06-19 17:57:00,35,B00626,Registered,2114,1960,Male
327448,Closed,678,2012-06-19 17:51:00,35,2012-06-19 18:02:00,60,B00515,Registered,2060,1981,Female
327449,Closed,557,2012-06-19 17:51:00,22,2012-06-19 18:00:00,4,B00372,Registered,2116,1983,Male
327450,Closed,364,2012-06-19 17:51:00,36,2012-06-19 17:57:00,26,B00081,Registered,2118,1967,Male
327451,Closed,464,2012-06-19 17:51:00,31,2012-06-19 17:59:00,22,B00427,Registered,2026,1973,Male
327452,Closed,261,2012-06-19 17:51:00,22,2012-06-19 17:56:00,49,B00444,Registered,2113,1983,Male
327453,Closed,237,2012-06-19 17:52:00,43,2012-06-19 17:56:00,22,B00299,Registered,2339,1959,Male
327454,Closed,665,2012-06-19 17:53:00,60,2012-06-19 18:04:00,61,B00582,Registered,2135,1976,Male
327455,Closed,220,2012-06-19 17:53:00,13,2012-06-19 17:57:00,39,B00635,Registered,2118,1988,Female
327456,Closed,352,2012-06-19 17:53:00,4,2012-06-19 17:59:00,26,B00280,Registered,2116,1977,Male
327457,Closed,807,2012-06-19 17:53:00,4,2012-06-19 18:07:00,34,B00308,Registered,2129,1970,Male
327458,Closed,256,2012-06-19 17:54:00,49,2012-06-19 17:58:00,16,B00260,Registered,2465,1961,Male
327459,Closed,441,2012-06-19 17:55:00,51,2012-06-19 18:03:00,55,B00073,Registered,2215,1965,Male
327460,Closed,345,2012-06-19 17:55:00,3,2012-06-19 18:01:00,21,B00439,Registered,2116,1980,Male
327461,Closed,317,2012-06-19 17:56:00,48,2012-06-19 18:01:00,22,B00086,Registered,2108,1971,Male
327462,Closed,340,2012-06-19 17:56:00,57,2012-06-19 18:02:00,16,B00092,Registered,2118,1984,Female
327463,Closed,623,2012-06-19 17:56:00,53,2012-06-19 18:06:00,27,B00577,Registered,2120,1990,Male
327464,Closed,1115,2012-06-19 17:56:00,9,2012-06-19 18:15:00,25,B00255,Registered,2118,1979,Male
327465,Closed,209,2012-06-19 17:57:00,16,2012-06-19 18:00:00,57,B00601,Registered,2118,1992,Male
327466,Closed,339,2012-06-19 17:57:00,48,2012-06-19 18:03:00,24,B00027,Registered,2445,1979,Male
327467,Closed,500,2012-06-19 17:57:00,22,2012-06-19 18:06:00,4,B00481,Registered,2116,1962,Male
327468,Closed,1306,2012-06-19 17:57:00,26,2012-06-19 18:19:00,29,B00598,Registered,2134,1976,Male
327469,Closed,300,2012-06-19 17:57:00,21,2012-06-19 18:02:00,39,B00311,Registered,2118,1982,Male
327471,Closed,1254,2012-06-19 18:01:00,59,2012-06-19 18:22:00,11,B00448,Casual,,,
327472,Closed,362,2012-06-19 17:58:00,9,2012-06-19 18:04:00,10,B00384,Registered,2215,1991,Female
327473,Closed,636,2012-06-19 17:58:00,35,2012-06-19 18:09:00,25,B00626,Registered,2118,1985,Male
327474,Closed,1918,2012-06-19 18:00:00,17,2012-06-19 18:32:00,17,B00235,Casual,,,
327475,Closed,903,2012-06-19 18:00:00,48,2012-06-19 18:15:00,16,B00385,Casual,,,
327476,Closed,453,2012-06-19 18:00:00,53,2012-06-19 18:08:00,34,B00070,Casual,,,
327477,Closed,441,2012-06-19 18:00:00,53,2012-06-19 18:08:00,34,B00336,Casual,,,
327479,Closed,585,2012-06-19 17:59:00,39,2012-06-19 18:09:00,22,B00632,Registered,2118,1966,Male
327481,Closed,671,2012-06-19 18:01:00,59,2012-06-19 18:12:00,38,B00123,Registered,1880,1978,Male
327482,Closed,2242,2012-06-19 18:02:00,47,2012-06-19 18:40:00,45,B00005,Casual,,,
327483,Closed,1488,2012-06-19 18:02:00,9,2012-06-19 18:26:00,60,B00075,Casual,,,
327484,Closed,1576,2012-06-19 18:01:00,40,2012-06-19 18:28:00,40,B00312,Registered,2113,1988,Female
327485,Closed,530,2012-06-19 18:02:00,33,2012-06-19 18:10:00,9,B00461,Registered,2215,1982,Female
327486,Closed,282,2012-06-19 18:02:00,48,2012-06-19 18:06:00,22,B00267,Registered,2124,1983,Male
327487,Closed,594,2012-06-19 18:02:00,60,2012-06-19 18:12:00,43,B00586,Registered,2155,1968,Male
327488,Closed,910,2012-06-19 18:02:00,39,2012-06-19 18:17:00,58,B00620,Registered,2116,1979,Male
327489,Closed,1008,2012-06-19 18:02:00,38,2012-06-19 18:19:00,53,B00292,Registered,2215,,Male
327490,Closed,596,2012-06-19 18:03:00,20,2012-06-19 18:13:00,31,B00570,Registered,2110,1957,Male
327491,Closed,439,2012-06-19 18:03:00,60,2012-06-19 18:11:00,36,B00006,Registered,2114,1987,Male
327492,Closed,688,2012-06-19 18:03:00,10,2012-06-19 18:15:00,52,B00606,Registered,2116,1982,Female
327493,Closed,1113,2012-06-19 18:04:00,25,2012-06-19 18:22:00,45,B00440,Registered,2445,1985,Male
